eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,20120002,2024110712514119143,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514119143,0,5915,20,20,0,0,50,36.730100,127.439728,103.647808,88,88,3,335,0xb9457eb4
1,31,20120002,2024110712514124154,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514124154,0,5915,20,20,0,0,50,36.730100,127.439728,103.647024,89,89,3,335,0xe98c8fdf
1,31,20120002,2024110712514129164,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514129164,0,5915,20,20,0,0,50,36.730100,127.439728,103.646328,90,90,3,335,0x2587e525
1,31,20120002,2024110712514134173,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514134173,0,5915,20,20,0,0,50,36.730100,127.439728,103.645816,91,91,3,335,0x6b75ad85
1,31,20120002,2024110712514139184,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514139184,0,5915,20,20,0,0,50,36.730100,127.439728,103.645104,92,92,3,335,0xdbdf04c
1,31,20120002,2024110712514144195,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514144195,0,5915,20,20,0,0,50,36.730100,127.439728,103.644504,93,93,3,335,0x9b6ffc5
1,31,20120002,2024110712514149207,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514149207,0,5915,20,20,0,0,50,36.730100,127.439728,103.643824,94,94,3,335,0xf607f9d0
1,31,20120002,2024110712514154218,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514154218,0,5915,20,20,0,0,50,36.730100,127.439728,103.643344,95,95,3,335,0x66512f29
1,31,20120002,2024110712514159229,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514159229,0,5915,20,20,0,0,50,36.730100,127.439728,103.642640,96,96,3,335,0x61394222
1,31,20120002,2024110712514164240,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514164240,0,5915,20,20,0,0,50,36.730100,127.439728,103.641960,97,97,3,335,0x940ebbeb
1,31,20120002,2024110712514169251,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514169251,0,5915,20,20,0,0,50,36.730100,127.439728,103.641448,98,98,3,335,0xc64dec43
1,31,20120002,2024110712514174263,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514174263,0,5915,20,20,0,0,50,36.730100,127.439728,103.640640,99,99,3,335,0x114a0f06
1,31,20120002,2024110712514179273,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514179273,0,5915,20,20,0,0,50,36.730100,127.439728,103.639936,100,100,3,335,0x7f3c0223
1,31,20120002,2024110712514184285,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514184285,0,5915,20,20,0,0,50,36.730100,127.439728,103.639320,101,1,3,335,0x6b96871a
1,31,20120002,2024110712514189296,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514189296,0,5915,20,20,0,0,50,36.730100,127.439728,103.638472,102,2,0,335,0xbe261510
1,31,20120002,2024110712514194307,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514194307,0,5915,20,20,0,0,50,36.730100,127.439728,103.637896,103,3,0,335,0x7c0f57c0
1,31,20120002,2024110712514199317,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024110712514199317,0,5915,20,20,0,0,50,36.730100,127.439728,103.637384,104,4,0,335,0xd50fbe81
